id,popularity,original_title,cast,director,runtime,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj,month,day
192141,1.41239,No Escape,Owen Wilson|Lake Bell|Pierce Brosnan|Sterling Jerins|Spencer Garrett,John Erick Dowdle,103.0,Bold Films|Living Films|Brothers Dowdle Productions,519,6.7,2015,4599997.97600089,50065340.2112503,8,26
308639,1.40805,Dope,Shameik Moore|Kiersey Clemons|Tony Revolori|ZoÃ« Kravitz|Chanel Iman,Rick Famuyiwa,103.0,Forest Whitaker's Significant Productions|Revolt Films|IamOTHER Entertainment,448,7.3,2015,643999.716640124,16547831.2389542,6,19
261392,1.3882510000000001,American Ultra,Jesse Eisenberg|Kristen Stewart|Topher Grace|Connie Britton|Walton Goggins,Nima Nourizadeh,96.0,Concorde Filmverleih|Likely Story|FilmNation Entertainment|Circle of Confusion|The Bridge Finance Company,695,5.9,2015,25759988.665604897,25951426.781372197,8,19
304357,1.388032,Woman in Gold,Helen Mirren|Ryan Reynolds|Tatiana Maslany|Katie Holmes|Max Irons,Simon Curtis,120.0,BBC Films|Origin Pictures,277,7.3,2015,10119995.5472019,56690166.216326796,4,10
266294,1.3766049999999999,Sisters,Tina Fey|Amy Poehler|John Leguizamo|Ike Barinholtz|Maya Rudolph,Jason Moore,118.0,Little Stranger,399,5.9,2015,27599987.856005296,96610126.25154442,12,18
227719,1.360926,Project Almanac,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Dean Israelite,106.0,Paramount Pictures|MTV Films|Platinum Dunes|Insurge Pictures,637,6.3,2015,11039995.1424021,29668368.665917702,1,30
287948,1.3558219999999999,The Transporter Refueled,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatjana PajkoviÄ‡,Camille Delamarre,96.0,EuropaCorp,407,5.3,2015,22999989.8800044,66819266.9995225,9,3
201085,1.345982,Crimson Peak,Mia Wasikowska|Jessica Chastain|Tom Hiddleston|Charlie Hunnam|Jim Beaver,Guillermo del Toro,119.0,Legendary Pictures,819,6.4,2015,50599977.7360098,68705406.0096213,10,13
264999,1.338481,Magic Mike XXL,Channing Tatum|Matt Bomer|Joe Manganiello|Kevin Nash|Adam RodrÃ­guez,Gregory Jacobs,115.0,Warner Bros.|Iron Horse Entertainment (II),501,6.3,2015,13615994.0089626,112619962.88721599,7,1
146301,1.338322,Paranormal Activity: The Ghost Dimension,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Gregory Plotkin,88.0,Paramount Pictures|Blumhouse Productions,267,5.0,2015,9199995.95200178,71851557.1453148,10,21
294016,1.316239,Trumbo,Bryan Cranston|Diane Lane|Helen Mirren|Elle Fanning|Louis C.K.,Jay Roach,124.0,Groundswell Productions|Inimitable Pictures|ShivHans Pictures,273,7.2,2015,13799993.9280026,7576804.78620589,10,27
290751,1.315266,Secret in Their Eyes,Chiwetel Ejiofor|Nicole Kidman|Julia Roberts|Dean Norris|Lyndon Smith,Billy Ray,111.0,Ingenious Media|Gran Via Productions|IM Global|Route One Films,202,6.2,2015,17939992.1064034,29614535.809604198,10,14
228165,1.291013,The SpongeBob Movie: Sponge Out of Water,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,Paul Tibbitt,93.0,Paramount Pictures|Nickelodeon Movies|Nickelodeon Animation Studios|United Plankton Pictures|Disruption Entertainment,533,5.7,2015,68079970.0448131,286666383.306791,2,5
272878,1.278928,Max,Thomas Haden Church|Josh Wiggins|Lauren Graham|Robbie Amell|Mia Xitlali,Boaz Yakin,111.0,Sunswept Entertainment|Warner Bros.|Metro-Goldwyn-Mayer (MGM),214,7.0,2015,18399991.9040035,40449856.802063,6,26
157827,1.251681,Louder Than Bombs,Gabriel Byrne|Isabelle Huppert|Jesse Eisenberg|Devin Druid|Amy Ryan,Joachim Trier,109.0,Motlys|Arte France CinÃ©ma|Animal Kingdom,43,6.3,2015,10119995.5472019,0.0,5,18
266396,1.225325,The Gunman,Sean Penn|Jasmine Trinca|Javier Bardem|Ray Winstone|Mark Rylance,Pierre Morel,115.0,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),283,5.6,2015,36799983.808007106,9811564.7629115,2,16
277685,1.191138,Unfriended,Shelley Hennig|Moses Jacob Storm|Renee Olstead|William Peltz|Jacob Wysocki,Levan Gabriadze,82.0,Bazelevs Production|Blumhouse Productions,643,5.6,2015,919999.595200178,57851497.3453411,4,17
268920,1.178831,Hot Pursuit,Reese Witherspoon|SofÃ­a Vergara|Michael Mosley|John Carroll Lynch|Richard T. Jones,Anne Fletcher,87.0,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Pacific Standard,472,5.5,2015,32199985.8320062,47545763.999863796,5,8
280092,1.1647239999999999,Insidious: Chapter 3,Dermot Mulroney|Stefanie Scott|Lin Shaye|Leigh Whannell|Angus Sampson,Leigh Whannell,97.0,Sony Pictures,610,6.3,2015,9199995.95200178,95959500.6978197,6,4
328589,1.142518,The Lady in the Van,Maggie Smith|Alex Jennings|Frances de la Tour|Gwen Taylor|Dominic Cooper,Nicholas Hytner,104.0,BBC Films|TriStar Productions,135,5.9,2015,5519997.57120106,38076655.2862716,11,13
228066,1.138395,Victor Frankenstein,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Charles Dance,Paul McGuigan,109.0,Twentieth Century Fox Film Corporation|Davis Entertainment|Moving Picture Company (MPC)|TSG Entertainment,408,5.5,2015,36799983.808007106,31489100.3047958,11,10
291270,1.1252389999999999,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,Duke Johnson|Charlie Kaufman,90.0,Starburns Industries,259,6.7,2015,7359996.76160142,3458541.59824169,12,30
294963,1.0733489999999999,Bone Tomahawk,Kurt Russell|Richard Jenkins|Matthew Fox|Lili Simmons|Sean Young,S. Craig Zahler,132.0,Caliber Media Company|The Fyzz Facility|Realbuilder Productions,220,6.3,2015,1655999.27136032,0.0,10,23
346808,1.041922,Momentum,Olga Kurylenko|Morgan Freeman|James Purefoy|Jenna Saras|Lee-Anne Summers,Stephen S. Campanelli,96.0,Thaba Media|Azari Media,100,5.8,2015,18399991.9040035,0.0,8,1
250124,1.03839,The Diary of a Teenage Girl,Bel Powley|Kristen Wiig|Alexander SkarsgÃ¥rd|Christopher Meloni|Margarita Levieva,Marielle Heller,102.0,Caviar Films|Cold Iron Pictures|Archer Gray,186,6.8,2015,1839999.19040035,1358841.24210985,8,7
314405,1.0084739999999999,Il racconto dei racconti,Salma Hayek|Vincent Cassel|John C. Reilly|Toby Jones|Shirley Henderson,Matteo Garrone,125.0,HanWay Films|Rai Cinema|Le Pacte|Fonds Eurimages du Conseil de l'Europe|Recorded Picture Company (RPC),211,5.7,2015,11039995.1424021,0.0,5,14
282984,1.0070540000000001,Irrational Man,Emma Stone|Joaquin Phoenix|Jamie Blackley|Parker Posey|Meredith Hagner,Woody Allen,95.0,Sony Pictures|Gravier Productions,319,6.1,2015,10119995.5472019,25199786.192094002,7,17
157843,0.973316,Queen of the Desert,Nicole Kidman|James Franco|Robert Pattinson|Damian Lewis|Jenny Agutter,Werner Herzog,128.0,Benaroya Pictures|H Films|Raslan Company of America,30,6.0,2015,13799993.9280026,0.0,9,3
275601,0.956096,Ricki and the Flash,Meryl Streep|Kevin Kline|Mamie Gummer|Sebastian Stan|Audra McDonald,Jonathan Demme,100.0,Columbia TriStar|Clinica Estetico|LStar Capital,152,5.5,2015,16559992.713603199,38019285.0315145,7,10
251516,0.953046,Kung Fury,David Sandberg|Jorma Taccone|Leopold Nilsson|Andreas Cahling|Helene Ahlson,David Sandberg,31.0,Laser Unicorns,487,7.7,2015,579617.224968421,0.0,5,28
304372,0.950793,The Perfect Guy,Michael Ealy|Sanaa Lathan|Morris Chestnut|Kathryn Morris|Rutina Wesley,David M. Rosenthal,100.0,Screen Gems,122,5.6,2015,11039995.1424021,55451294.7614303,9,11
252512,0.9376200000000001,While We're Young,Ben Stiller|Naomi Watts|Adam Driver|Amanda Seyfried|Charles Grodin,Noah Baumbach,97.0,Scott Rudin Productions|A24,265,5.9,2015,9199995.95200178,6980483.12858742,3,27
257091,0.9273389999999999,Get Hard,Will Ferrell|Kevin Hart|Alison Brie|Craig T. Nelson|T.I.,Etan Cohen,100.0,Gary Sanchez Productions|Warner Bros.,661,5.9,2015,36799983.808007106,97990493.6441828,3,26
347969,0.913085,The Ridiculous 6,Adam Sandler|Taylor Lautner|Steve Buscemi|Terry Crews|Danny Trejo,Frank Coraci,119.0,Happy Madison Productions,252,4.8,2015,55199975.71201059,0.0,12,11
293646,0.9060360000000001,The 33,Antonio Banderas|Rodrigo Santoro|Juliette Binoche|James Brolin|Lou Diamond Phillips,Patricia Riggen,120.0,Alcon Entertainment|Phoenix Pictures|Fabula|Half Circle,262,5.8,2015,22999989.8800044,22910495.079382103,8,6
245168,0.898295999999999,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,Sarah Gavron,106.0,Ruby Films|PathÃ©|Film4,231,7.1,2015,12879994.3328024,14722219.9222232,10,16
301351,0.880937999999999,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,Max Joseph,96.0,Working Title Films,412,6.2,2015,5519997.57120106,10232318.297779901,8,26
268238,0.8324870000000001,The Second Best Exotic Marigold Hotel,Dev Patel|Judi Dench|Richard Gere|Maggie Smith|Bill Nighy,John Madden,122.0,Participant Media|Fox Searchlight|Blueprint Pictures,196,6.4,2015,9199995.95200178,79099969.91601321,2,26
256962,0.829111,Little Boy,Jakob Salvati|Emily Watson|Cary-Hiroyuki Tagawa|Michael Rapaport|David Henrie,Alejandro Monteverde,106.0,Metanoia Films,113,7.1,2015,18399991.9040035,5906690.88105601,4,23
222936,0.814206,Aloha,Bradley Cooper|Emma Stone|Rachel McAdams|John Krasinski|Bill Murray,Cameron Crowe,105.0,Columbia Pictures|Vinyl Films|Regency Enterprises|Sony Pictures Entertainment (SPE)|RatPac Entertainment,469,5.2,2015,34039985.0224065,24150007.7739965,5,27
316002,0.813893,Accidental Love,Jake Gyllenhaal|Jessica Biel|James Marsden|Catherine Keener|Paul Reubens,David O. Russell|Stephen Greene,100.0,K. JAM Media,64,3.6,2015,23919989.475204602,0.0,2,10
10317,0.795762,Our Brand Is Crisis,Sandra Bullock|Anthony Mackie|Billy Bob Thornton|Zoe Kazan|Scoot McNairy,David Gordon Green,108.0,Participant Media|Smokehouse Pictures,122,5.7,2015,25759988.665604897,6442077.28548599,9,11
354110,0.747541,Forsaken,Demi Moore|Kiefer Sutherland|Donald Sutherland|Brian Cox|Siobhan Williams,Jon Cassar,90.0,Minds Eye Entertainment|Panacea Entertainment|Moving Pictures Media,53,5.6,2015,10119995.5472019,0.0,9,16
306745,0.706023,Freeheld,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,Peter Sollett,103.0,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,86,7.1,2015,6439997.16640124,527467.967914094,10,2
292431,0.699932,Love,Karl Glusman|Aomi Muyock|Klara Kristin|Juan Saavedra|Gaspar NoÃ©,Gaspar NoÃ©,134.0,Wild Bunch|Les CinÃ©mas de la Zone|Rectangle Productions|Scope Pictures|RT Features,307,4.7,2015,2759998.78560053,639647.198555232,7,6
300693,0.69957,Truth,Robert Redford|Cate Blanchett|Elisabeth Moss|Topher Grace|Dennis Quaid,James Vanderbilt,121.0,Echo Lake Entertainment|RatPac Entertainment|Mythology Entertainment (II),89,6.4,2015,8831996.11392171,2338228.65117939,9,12
256924,0.690479,Danny Collins,Al Pacino|Annette Bening|Jennifer Garner|Bobby Cannavale|Christopher Plummer,Dan Fogelman,107.0,Big Indie Pictures|ShivHans Pictures,114,6.6,2015,9199995.95200178,9968887.45368952,3,20
253414,0.6895789999999989,Rock the Kasbah,Bill Murray|Zooey Deschanel|Bruce Willis|Kate Hudson|Taylor Kinney,Barry Levinson,100.0,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,56,5.1,2015,13799993.9280026,2779009.65723575,10,22
254172,0.689571,Fathers and Daughters,Amanda Seyfried|Kylie Rogers|Russell Crowe|Aaron Paul|QuvenzhanÃ© Wallis,Gabriele Muccino,116.0,Andrea Leone Films|Fear of God Films|Busted Shark Productions,142,7.0,2015,2060799.09324839,0.0,10,1
320588,0.6737920000000001,"Hello, My Name Is Doris",Sally Field|Max Greenfield|Beth Behrs|Stephen Root|Natasha Lyonne,Michael Showalter,95.0,Red Crown Productions|Haven Entertainment,87,6.6,2015,919999.595200178,13289393.2326669,11,27
157544,0.669351,The Vatican Tapes,Olivia Taylor Dudley|Michael PeÃ±a|Djimon Hounsou|Dougray Scott|Peter Andersson,Mark Neveldine,91.0,Lakeshore Entertainment|Lionsgate|H2F Entertainment|Pantelion Films,164,4.5,2015,11959994.737602301,1641981.23752825,7,24
283235,0.661471,99 Homes,Andrew Garfield|Laura Dern|Michael Shannon|Tim Guinee|J.D. Evermore,Ramin Bahrani,112.0,Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Broad Green Pictures|Noruz Films,121,6.8,2015,7359996.76160142,1298972.2684521999,9,25
243938,0.6611630000000001,Hot Tub Time Machine 2,Rob Corddry|Craig Robinson|Clark Duke|Adam Scott|Chevy Chase,Steve Pink,93.0,Paramount Pictures|Metro-Goldwyn-Mayer (MGM),244,5.0,2015,12879994.3328024,11329473.935031401,2,20
254905,0.654046,Manglehorn,Al Pacino|Chris Messina|Holly Hunter|Harmony Korine|Natalie Wilemon,David Gordon Green,97.0,Worldview Entertainment,35,5.0,2015,3679998.38080071,131652.86207274,6,3
232572,0.602165,A Walk in the Woods,Robert Redford|Nick Nolte|Emma Thompson|Nick Offerman|Kristen Schaal,Ken Kwapis,104.0,Wildwood Enterprises|Route One Films,171,5.4,2015,7359996.76160142,33111785.4708143,9,2
243940,0.599655,The Lazarus Effect,Olivia Wilde|Mark Duplass|Donald Glover|Evan Peters|Sarah Bolger,David Gelb,83.0,Lionsgate|Blumhouse Productions|Chapter One Films,327,4.9,2015,3035998.66416058,58981843.80798871,1,29
317744,0.586735,Careful What You Wish For,Dermot Mulroney|Kandyse McClure|Isabel Lucas|Graham Rogers|Nick Jonas,Elizabeth Allen Rosenbaum,91.0,Hyde Park Entertainment|Troika Pictures|Amasia Entertainment|Merced Media Partners|Roberi Media,57,5.4,2015,7359996.76160142,0.0,5,6
239573,0.577814,Unfinished Business,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller,Ken Scott,90.0,Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures,241,4.9,2015,32199985.8320062,13276746.918231301,3,5
167810,0.570743999999999,Lost River,Christina Hendricks|Saoirse Ronan|Eva Mendes|Matt Smith|Iain De Caestecker,Ryan Gosling,95.0,Bold Films|Marc Platt Productions|Phantasma,129,5.7,2015,1839999.19040035,41796.5016095392,4,8
334527,0.560743999999999,Criminal Activities,Dan Stevens|John Travolta|Michael Pitt|Jackie Earle Haley|Travis Aaron Wade,Jackie Earle Haley,94.0,NeeNee Productions|Capacity Pictures|May Day Movies,67,5.9,2015,6439997.16640124,0.0,11,20
300153,0.560423,Life,Robert Pattinson|Dane DeHaan|Joel Edgerton|Ben Kingsley|Kelly McCreary,Anton Corbijn,112.0,See-Saw Films,75,5.9,2015,11039995.1424021,0.0,7,24
276839,0.546458,Home Sweet Hell,Katherine Heigl|Patrick Wilson|Jordana Brewster|Kevin McKidd|Bryce Johnson,Anthony Burns,98.0,Darko Entertainment|Passcode Entertainment|Donnybrook4 Productions,136,4.9,2015,2759998.78560053,0.0,3,13
326215,0.542568,Ooops! Noah is Gone...,Tara Flynn|Alan Stanford|Martin Sheen|Amy Grant|Patrick Fitzsymons,Toby Genkel|Sean McCormack,85.0,Skyline Entertainment|Moetion Films|Ulysses Filmproduktion|Fabrique d'images,50,5.7,2015,5519997.57120106,0.0,4,9
299245,0.532205,The Gallows,Cassidy Gifford|Ryan Shoos|Pfeifer Brown|Reese Mishler|Price T. Morgan,Travis Cluff|Chris Lofing,87.0,New Line Cinema|Blumhouse Productions|Management 360|Tremendum Pictures,247,5.0,2015,91999.95952001779,39251239.9294544,7,10
314385,0.524315,By the Sea,Angelina Jolie|Brad Pitt|MÃ©lanie Laurent|Melvil Poupaud|Niels Arestrup,Angelina Jolie,122.0,Plan B Entertainment|Jolie Pas|Pellikola,82,5.4,2015,9199995.95200178,3068131.49002214,11,12
240483,0.48635100000000003,Robot Overlords,Gillian Anderson|Ben Kingsley|Callan McAuliffe|Geraldine James|Steven Mackintosh,Jon Wright,90.0,British Film Institute (BFI)|Northern Ireland Screen|Pinewood Studios|British Film Company|Tempo Productions Limited,63,4.9,2015,19319991.4992037,0.0,1,29
325358,0.471091,Superfast!,Alex Ashbaugh|Dale Pavinkski|Lili Mirojnick|Andrea Navedo,Jason Friedberg|Aaron Seltzer,99.0,The Safran Company|3 in the Box,60,4.4,2015,18399991.9040035,0.0,3,5
309887,0.467556,Bad Asses on the Bayou,Danny Trejo|Danny Glover|John Amos|Loni Love|Jimmy Bennett,Craig Moss,85.0,Sense and Sensibility Ventures|Silver Nitrate,24,5.8,2015,4875997.85456094,0.0,3,6
253331,0.46208999999999995,Black or White,Kevin Costner|Jennifer Ehle|Gillian Jacobs|Octavia Spencer|Bill Burr,Mike Binder,121.0,Treehouse Pictures,72,6.7,2015,8279996.356801599,19845485.147986498,1,30
297806,0.45087200000000005,I Saw the Light,Tom Hiddleston|Elizabeth Olsen|David Krumholtz|Bradley Whitford|Maddie Hasson,Marc Abraham,123.0,Bron Studios|RatPac Entertainment,19,5.6,2015,11959994.737602301,1515044.29338051,9,11
266639,0.43558199999999997,Jem and the Holograms,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Jon M. Chu,119.0,Universal Pictures|Blumhouse Productions|Hasbro Studios|Allspark Pictures,69,5.7,2015,4599997.97600089,2146988.33532513,10,22
244316,0.429892,Grizzly,James Marsden|Piper Perabo|Billy Bob Thornton|Thomas Jane|Michaela McManus,David Hackl,94.0,Purple Pictures|Paul Schiff Productions|Indomitable Entertainment,35,5.0,2015,9199995.95200178,0.0,2,27
283587,0.424813,Beasts of No Nation,Idris Elba|Opeyemi Fagbohungbe|Abraham Attah|Richard Pepple|Ama K. Abebrese,Cary Fukunaga,137.0,Participant Media|Focus Features|Red Crown Productions,306,7.5,2015,5519997.57120106,83514.8032534865,9,11
234212,0.41491300000000003,Demonic,Maria Bello|Frank Grillo|Cody Horn|Dustin Milligan|Megan Park,Will Canon,83.0,Icon Entertainment International|Dimension Films|First Point Entertainment|IM Global,91,5.0,2015,2759998.78560053,3116038.628943,2,12
250225,0.41250299999999995,The Duke of Burgundy,Sidse Babett Knudsen|Chiara D'Anna|Monica Swinn|Eugenia Caruso|Fatma Mohamed,Peter Strickland,101.0,Pioneer Pictures|Rook Films,58,5.8,2015,919999.595200178,0.0,1,23
308638,0.40223600000000004,The D Train,Jack Black|James Marsden|Kathryn Hahn|Jeffrey Tambor|Mike White,Andrew Mogel|Jarrad Paul,101.0,Ealing Studios|Electric Dynamite|Rip Cord Productions|Londinium Films,47,4.2,2015,411721.89884236397,709611.327771015,5,8
329540,0.394466,The Marine 4: Moving Target,Mike Mizanin|Melissa Roxburgh|Josh Blacker|Matthew MacCaull|Paul McGillion,William Kaufman,90.0,WWE Studios,35,5.7,2015,1793999.21064034,0.0,4,10
360387,0.39356599999999997,Blunt Force Trauma,Mickey Rourke|Freida Pinto|Ryan Kwanten|Maruia Shelton|Carolina GÃ³mez,Ken Sanzel,92.0,ETA films,23,4.4,2015,919999.595200178,0.0,10,5
57876,0.369529,Area 51,Reid Warner|Darrin Bragg|Ben Rovner|Jelena Nik|Roy Abramsohn,Oren Peli,91.0,Insurge Pictures,82,4.4,2015,4599997.97600089,0.0,5,15
277546,0.36817,The Runner,Nicolas Cage|Sarah Paulson|Connie Nielsen|Peter Fonda|Bryan Batt,Austin Stark,90.0,Paper Street Films|Back Lot Pictures|KGB Media,35,4.8,2015,5519997.57120106,0.0,8,7
362105,0.36603,R.L. Stine's Monsterville: The Cabinet of Souls,Dove Cameron|Katherine McNamara|Ryan McCartan|Laine MacNeil|Briana Buckmaster,Peter DeLuise,85.0,EveryWhere Studios,22,7.2,2015,4047998.21888078,0.0,9,29
245846,0.36590100000000003,Strangerland,Nicole Kidman|Joseph Fiennes|Hugo Weaving|Lisa Flanagan|Megan Alston,Kim Farrant,111.0,Worldview Entertainment,48,5.0,2015,9199995.95200178,16074.2329273375,7,1
331190,0.336107,Captive,Kate Mara|David Oyelowo|Michael Kenneth Williams|Mimi Rogers|Leonor Varela,Jerry Jameson,97.0,Itaca Films|BN Films|Brightside Entertainment|1019 Entertainment|Yoruba Saxon Productions,55,5.7,2015,1839999.19040035,2577386.22595006,9,17
79698,0.32910900000000004,The Lovers,Josh Hartnett|Simone Kessell|Tamsin Egerton|Alice Englert|Bipasha Basu,Roland JoffÃ©,109.0,Corsan|Bliss Media|Limelight International Media Entertainment|Neelmudra Entertainment|Aristos Films,22,4.6,2015,24839989.0704048,0.0,2,13
343795,0.29875100000000004,90 Minutes in Heaven,Kate Bosworth|Hayden Christensen|Hudson Meek|Bobby Batson|Elizabeth Hunter,Michael Polish,121.0,Emmett/Furla Films|Giving Films,24,5.7,2015,4599997.97600089,4455281.1196763,9,11
297556,0.40436300000000003,Justice League: Throne of Atlantis,Sean Astin|Rosario Dawson|Nathan Fillion|Christopher Gorham|Matt Lanter,Ethan Spaulding,72.0,DC Comics|Warner Bros. Feature Animation,142,6.5,2015,3219998.58320062,0.0,1,27
320048,0.288598,Ratter,Ashley Benson|Matt McGorry|Michael William Freeman|Rebecca Naomi Jones|Alex Cranmer,Branden Kramer,80.0,Start Motion Pictures,57,5.2,2015,459999.797600089,0.0,1,24
354924,0.277035,The Dead Room,Jed Brophy|Jeffrey Thomas|Laura Petersen,Jason Stutter,80.0,Centron Pictures,16,4.6,2015,919999.595200178,0.0,10,1
334531,0.26171700000000003,My All American,Aaron Eckhart|Finn Wittrock|Robin Tunney|Sarah Bolger|Michael Reilly Burke,Angelo Pizzo,118.0,Paul Schiff Productions|Anthem Productions,19,6.9,2015,18399991.9040035,0.0,11,13
